,,Indoor Environmental Quality Indicators,,,,,,,Human Physiological Responses Indocators,,,,Survey,
#,DATE TIME (PST),Temperature (°C ),RH (%),CO2(ppm),PM2.5,Diff PM2.5,Acoustics(dBA),Lighting(lux),EDA(microS),Skin Temperature (°C ),Stress level,Heart rate,IAQ Evaluation,Thermal Comfort
50,11/18/22 18:10,23.4,50.128,436,19.289,0.228,58.9,65,,,16,74,0,-1
51,11/18/22 18:20,23.38,50,425,18.539,-0.75,55.3,64,,,15,71,0,-1
52,11/18/22 18:30,23.33,50.11,409,17.574,-0.965,62.5,65,,,20,,0,-1
53,11/18/22 18:40,23.35,49.805,403,17.451,-0.123,62,72,,,18,70,0,-1
1,11/15/22 10:20,18.94,45.166,434,19.222,,58.4,130,,,7,76,-1,-1
2,11/15/22 10:30,20.2,41.986,433,19.8,0.578,56.5,135,,,9,74,-1,-1
3,11/15/22 10:40,20.72,39.874,429,19.927,0.127,64.9,137,-0.006802,28.80114286,7,84,-1,-1
4,11/15/22 10:50,21.13,38.544,432,18.078,-1.849,60.6,139,0.0292085,31.05664,7,73,-1,-1
5,11/15/22 11:00,21.46,37.787,399,16.889,-1.189,63.7,142,0.05581825,31.35455667,17,,-1,-1
6,11/15/22 11:10,21.65,37.042,427,15.506,-1.383,54.4,146,0.104015,31.69838167,16,71,-1,-1
7,11/15/22 11:20,21.87,36.407,378,14.368,-1.138,58,148,0.22816175,32.259755,23,,-1,-1
8,11/15/22 11:30,21.99,35.956,372,14.244,-0.124,55.1,151,0.305992,32.835295,8,,-1,-1
9,11/15/22 11:40,22.13,35.156,382,14.603,0.359,61.1,156,0.4120625,32.93318167,4,68,-1,-1
10,11/15/22 11:50,22.23,34.76,383,14.584,-0.019,56.8,160,0.469075,33.12251667,4,80,-1,-1
11,11/15/22 12:00,22.3,34.473,385,14.839,0.255,53.4,160,0.59579025,32.96990167,1,86,-1,-1
12,11/15/22 12:10,22.42,34.32,389,14.837,-0.002,56.3,167,0.66047975,32.058775,5,70,-1,-1
13,11/15/22 12:20,22.51,34.113,393,14.678,-0.159,56,167,0.7057405,31.50082333,14,71,-1,-1
14,11/15/22 12:30,22.61,33.936,430,15.286,0.608,57.5,173,0.8911725,31.97007667,15,74,-1,-1
15,11/15/22 12:40,22.78,34.247,434,15.226,-0.06,57.7,177,0.78505775,31.6459,23,81,-1,-1
16,11/15/22 12:50,22.87,33.16,408,14.948,-0.278,53.7,176,0.90399575,31.82611,23,73,-1,-1
17,11/15/22 13:00,22.97,33.197,437,14.428,-0.52,55.6,180,1.013861,32.07893333,1,68,-1,-1
18,11/15/22 13:10,23.06,32.916,424,13.749,-0.679,54.4,186,1.1625105,32.39415833,20,,-1,-1
19,11/15/22 13:20,23.16,32.819,409,13.728,-0.021,54.4,187,1.2370555,32.58705333,24,70,-1,-1
20,11/15/22 13:30,23.26,32.507,405,15.605,1.877,55.3,192,1.344322,32.85813833,24,69,-1,-1
21,11/15/22 13:40,23.33,32.367,428,17.395,1.79,52.7,190,1.59196075,33.94945833,24,,-1,-1
22,11/15/22 13:50,23.38,32.69,400,17.624,0.229,53.9,194,1.923239,34.43533167,24,,-1,-1
23,11/15/22 14:00,23.42,32.819,410,16.126,-1.498,52.9,198,1.7093675,34.26883333,12,65,-1,-1
24,11/15/22 14:10,23.5,32.947,445,16.266,0.14,53.7,203,1.65209625,33.89718667,24,71,-1,-1
25,11/15/22 14:20,23.5,33.49,402,16.175,-0.091,53.9,205,1.7973295,33.75020799,23,76,-1,-1
26,11/15/22 14:30,23.52,33.728,419,15.324,-0.851,66.1,206,1.8556665,33.2447212,18,71,-1,-1
27,11/15/22 14:40,23.59,33.911,413,13.898,-1.426,53.9,210,1.948528,32.92823794,24,,-1,-1
28,11/15/22 14:50,24.07,33.948,411,13.169,-0.729,53.9,215,2.181944,32.96346667,24,65,-1,-1
29,11/15/22 15:00,24.68,33.252,382,10.791,-2.378,53.4,220,2.307945,33.35851833,24,,0,-1
30,11/15/22 15:10,24.58,33.539,428,9.576,-1.215,53.9,213,2.43207475,33.7023,24,68,0,-1
31,11/15/22 15:20,24.27,34.375,393,8.804,-0.772,53.7,204,2.5079365,33.573215,22,,0,-1
32,11/15/22 15:30,24.1,35.028,397,8.842,0.038,55.1,193,2.4180215,33.45712333,24,,0,-1
33,11/15/22 15:40,23.98,35.62,413,9.404,0.562,55.6,188,2.860727,33.51175667,24,63,0,-1
34,11/15/22 15:50,23.88,35.913,406,10.362,0.958,54.1,179,3.0726315,33.42985309,9,64,0,-1
35,11/15/22 16:00,23.81,35.968,402,10.689,0.327,55.1,169,3.22987875,32.77068833,24,63,0,-1
36,11/15/22 16:10,23.69,36.322,396,10.48,-0.209,54.1,161,3.2170435,32.03618167,24,63,0,-1
37,11/15/22 16:20,23.64,36.627,379,11.166,0.686,56.5,148,3.3136395,31.44734,18,,0,-1
38,11/15/22 16:30,23.54,37.103,373,12.729,1.563,54.4,139,3.33890325,29.62303333,10,67,0,-1
39,11/15/22 16:40,23.5,37.634,383,13.724,0.995,56.3,134,,25.92799,18,70,0,-1
40,11/15/22 16:50,23.42,37.347,377,12.59,-1.134,62,123,,24.67680935,24,64,0,-1
41,11/15/22 17:00,23.33,36.627,385,11.194,-1.396,53.4,117,,,24,,0,-2
42,11/15/22 17:10,23.23,36.066,358,9.167,-2.027,53.4,105,,,22,69,0,-2
43,11/15/22 17:20,23.21,35.779,389,10.818,1.651,56.8,96,,,22,64,0,-2
44,11/15/22 17:30,23.16,35.535,382,10.606,-0.212,55.1,89,,,23,72,0,-2
45,11/15/22 17:40,23.14,35.303,378,8.929,-1.677,,78,,,18,,0,-2
46,11/15/22 17:50,23.09,35.571,380,9.513,0.584,,71,,,21,66,0,-2
47,11/15/22 18:00,23.02,35.98,390,12.691,3.178,,72,,,13,64,0,-2
48,11/15/22 18:10,22.99,36.53,382,11.904,-0.787,,73,,,14,69,0,-2
49,11/15/22 18:20,22.94,37.006,368,15.88,3.976,,70,,,9,62,0,-2
50,11/15/22 18:30,22.9,37.445,372,17.18,1.3,,69,,,18,61,0,-2
51,11/15/22 18:40,22.85,37.823,390,16.049,-1.131,,69,,,7,,0,-2
52,11/15/22 18:50,22.82,38.104,368,14.719,-1.33,,68,,,9,75,0,-2
53,11/15/22 19:00,22.78,38.3,372,17.188,2.469,,67,,,9,74,0,-2
54,11/15/22 19:10,22.73,38.391,361,14.848,-2.34,,67,,,4,71,0,-2
55,11/15/22 19:20,22.73,38.434,373,14.061,-0.787,,66,,,1,65,0,-2
56,11/15/22 19:30,22.66,38.623,390,15.527,1.466,,65,,,13,70,0,-2
57,11/15/22 19:40,22.66,39.075,385,14.765,-0.762,,64,,,16,65,0,-2
58,11/15/22 19:50,22.61,39.325,391,16.271,1.506,,63,,,19,68,0,-2
59,11/15/22 20:00,22.61,39.655,418,15.476,-0.795,,60,,,9,77,0,-2
1,11/16/22 10:30,19.25,100,408,24.576,9.1,,120,,,,,2,1
2,11/16/22 10:40,20.41,32.672,394,23.262,-1.314,,126,,,,,2,1
3,11/16/22 10:50,20.86,30.792,390,23.092,-0.17,,130,,,11,91,2,1
4,11/16/22 11:00,21.22,29.358,369,23.952,0.86,,132,,,19,80,2,1
5,11/16/22 11:10,21.53,28.333,358,24.092,0.14,,138,,,18,74,2,1
6,11/16/22 11:20,21.72,27.917,343,23.655,-0.437,,142,,,13,77,2,1
7,11/16/22 11:30,21.94,27.216,364,24.216,0.561,,148,,,16,79,2,1
8,11/16/22 11:40,22.08,26.843,380,25.497,1.281,,150,,,15,77,2,1
9,11/16/22 11:50,22.18,27.002,389,26.071,0.574,,152,,,11,74,2,1
10,11/16/22 12:00,22.3,26.691,383,26.892,0.821,,157,,,8,76,2,1
11,11/16/22 12:10,22.42,26.563,393,25.357,-1.535,,161,,,21,69,2,1
12,11/16/22 12:20,22.54,25.983,394,23.999,-1.358,,168,,,7,71,2,1
13,11/16/22 12:30,22.66,25.525,408,22.933,-1.066,,169,,,11,74,2,1
14,11/16/22 12:40,22.73,25.122,396,24.252,1.319,,174,,,19,77,2,1
15,11/16/22 12:50,22.85,24.567,372,27.821,3.569,,178,,,20,78,2,1
16,11/16/22 13:00,22.94,100,403,27.771,-0.05,,190,,,7,74,2,1
17,11/16/22 13:10,23.02,100,414,25.174,-2.597,53.9,189,,,16,78,2,1
18,11/16/22 13:20,23.04,100,435,30.464,5.29,57.2,183,,,9,75,2,1
19,11/16/22 13:30,23.04,100,403,29.232,-1.232,59.4,179,,,13,77,2,1
20,11/16/22 13:40,23.06,25.94,416,23.99,-5.242,58.4,177,,,3,72,2,1
21,11/16/22 13:50,23.09,25.568,437,23.449,-0.541,60.6,172,,,1,72,2,1
22,11/16/22 14:00,23.11,25.232,442,24.2,0.751,56.8,168,,,4,75,2,1
23,11/16/22 14:10,23.14,25.641,433,27.902,3.702,55.6,163,,32.55227797,30,103,2,1
24,11/16/22 14:20,23.14,25.153,463,27.185,-0.717,58,161,0.01287025,33.36266611,22,69,2,1
25,11/16/22 14:30,23.16,25.33,436,26.959,-0.226,54.9,156,0.06587625,33.66497005,4,71,2,1
26,11/16/22 14:40,23.21,25.11,438,27.571,0.612,56,152,0.17391625,34.242435,1,68,2,1
27,11/16/22 14:50,23.26,25.11,442,29.452,1.881,58.4,146,0.293044,33.54839,2,65,2,1
28,11/16/22 15:00,23.33,25.067,447,30.341,0.889,55.6,144,0.40141775,33.26821,1,71,2,1
29,11/16/22 15:10,23.42,25.122,436,31.819,1.478,56.5,141,0.54871075,33.533155,2,72,2,1
30,11/16/22 15:20,23.42,25.281,453,33.713,1.894,53.7,135,0.6333185,33.66565333,3,76,2,1
31,11/16/22 15:30,23.42,25.317,453,34.677,0.964,54.1,133,0.71295325,33.53979167,6,70,2,1
32,11/16/22 15:40,23.45,25.415,451,36.036,1.359,60.3,126,0.84069075,33.26540667,1,68,2,1
33,11/16/22 15:50,23.42,25.378,464,36.063,0.027,60.3,125,1.34833125,32.69287479,1,66,2,1
34,11/16/22 16:00,23.52,25.098,462,36.824,0.761,60.3,122,,,1,69,2,1
35,11/16/22 16:10,23.4,25,436,31.022,-5.802,57,116,,,1,70,2,1
36,11/16/22 16:20,23.38,24.994,436,29.546,-1.476,55.6,113,,,3,75,2,1
37,11/16/22 16:30,23.28,24.762,453,28.482,-1.064,63.2,109,,,3,81,2,1
38,11/16/22 16:40,23.28,25.018,458,26.563,-1.919,57.2,102,,,8,82,2,1
39,11/16/22 16:50,23.21,24.634,407,23.307,-3.256,58.9,98,,,25,86,2,1
40,11/16/22 17:00,23.09,24.335,376,22.626,-0.681,62,97,,,5,72,2,1
41,11/16/22 17:10,23.09,24.042,355,23.315,0.689,66.1,92,,,1,84,2,1
42,11/16/22 17:20,23.09,23.73,355,24.155,0.84,62.2,90,,,3,71,2,1
43,11/16/22 17:30,23.06,23.499,357,27.347,3.192,56,82,,,12,87,2,1
44,11/16/22 17:40,23.06,23.322,361,20.921,-6.426,61.3,80,,,12,90,2,1
45,11/16/22 17:50,22.99,23.077,337,9.853,-11.068,55.8,75,,,,,2,1
46,11/16/22 18:00,22.99,23.151,339,5.838,-4.015,62.2,75,,,,,2,1
47,11/16/22 18:10,22.99,23.297,364,4.396,-1.442,62.2,76,,,,,2,1
48,11/16/22 18:20,22.94,23.102,343,3.538,-0.858,56,74,,,,,2,1
49,11/16/22 18:30,22.92,23.035,351,3.485,-0.053,61.3,74,,,,,2,1
50,11/16/22 18:40,22.9,23.279,382,3.551,0.066,55.6,72,,,,,2,1
51,11/16/22 18:50,22.87,23.438,359,2.909,-0.642,53.2,70,,,,,2,1
52,11/16/22 19:00,22.85,23.541,364,2.948,0.039,54.9,70,,,,,2,1
53,11/16/22 19:10,22.82,23.663,388,3.076,0.128,57.5,68,,,,,2,1
54,11/16/22 19:20,22.82,23.804,378,3.186,0.11,53.4,67,,,,,2,1
55,11/16/22 19:30,22.82,24.005,374,3.336,0.15,53.9,67,,,,,2,1
56,11/16/22 19:40,22.8,24.225,404,3.031,-0.305,72.5,66,,,,,2,1
57,11/16/22 19:50,22.82,24.194,404,2.528,-0.503,55.1,65,,,,,2,1
58,11/16/22 20:00,22.8,100,398,2.492,-0.036,53.9,65,,,,,2,1
59,11/16/22 20:10,22.78,100,404,2.709,0.217,,64,,,,,2,1
1,11/18/22 10:00,22.11,100,372,16.553,13.844,53.9,110,,,11,86,1,-1
2,11/18/22 10:10,22.25,100,353,16.177,-0.376,54.6,113,,,49,85,1,-1
3,11/18/22 10:20,22.18,39.215,354,15.036,-1.141,53.7,116,,,13,,1,-1
4,11/18/22 10:30,22.25,39.532,369,12.921,-2.115,56.3,120,,,11,72,1,-1
5,11/18/22 10:40,22.3,40.045,362,11.92,-1.001,54.6,124,,,12,79,1,-1
6,11/18/22 10:50,22.37,40.753,379,10.46,-1.46,55.1,127,,,14,74,1,-1
7,11/18/22 11:00,22.42,41.04,358,9.55,-0.91,54.1,130,,,2,75,1,-1
8,11/18/22 11:10,22.47,41.486,348,9.375,-0.175,59.4,139,,,23,87,1,-1
9,11/18/22 11:20,22.51,41.681,393,9.806,0.431,55.1,147,,,6,78,1,-1
10,11/18/22 11:30,22.56,42.035,406,9.161,-0.645,53.9,151,,,17,75,1,-1
11,11/18/22 11:40,22.56,41.663,385,9.452,0.291,54.1,159,,,3,72,1,-1
12,11/18/22 11:50,22.63,41.449,379,9.262,-0.19,54.4,166,,,4,72,1,-1
13,11/18/22 12:00,22.66,41.479,402,11.198,1.936,55.8,175,,,6,73,1,-1
14,11/18/22 12:10,22.68,41.559,398,14.759,3.561,54.6,180,,,7,71,1,-1
15,11/18/22 12:20,22.73,41.351,402,14.729,-0.03,57,186,,,11,74,1,-1
16,11/18/22 12:30,22.82,41.083,402,14.556,-0.173,54.1,193,,,8,88,1,-1
17,11/18/22 12:40,22.87,40.814,411,15.204,0.648,54.1,202,,,9,,1,-1
18,11/18/22 12:50,22.92,40.649,380,15.191,-0.013,54.6,207,,,50,,1,-1
19,11/18/22 13:00,22.99,40.466,405,14.254,-0.937,54.6,214,,,18,85,1,-2
20,11/18/22 13:10,23.02,40.186,405,12.946,-1.308,57.5,223,,,24,77,1,-2
21,11/18/22 13:20,23.11,40.112,391,12.257,-0.689,55.6,231,,,9,81,1,-2
22,11/18/22 13:30,23.11,40.302,418,11.053,-1.204,59.6,238,,,3,74,1,-2
23,11/18/22 13:40,23.11,40.338,427,11.843,0.79,62,244,,,5,71,1,-2
24,11/18/22 13:50,23.16,40.344,442,13.299,1.456,58.7,252,,,6,,1,-2
25,11/18/22 14:00,23.18,40.393,488,15.073,1.774,66.5,260,,,6,78,1,-2
26,11/18/22 14:10,23.21,40.71,477,14.414,-0.659,58,253,,,4,77,1,-2
27,11/18/22 14:20,23.35,41.028,520,12.544,-1.87,59.4,242,,,2,72,1,-2
28,11/18/22 14:30,23.45,41.339,537,12.654,0.11,68.7,230,,,18,72,1,-2
29,11/18/22 14:40,23.47,42.456,544,10.597,-2.057,65.1,216,,,6,77,1,-2
30,11/18/22 14:50,23.57,44.36,465,11.388,0.791,61.1,205,,,9,83,1,-2
31,11/18/22 15:00,23.59,45.563,465,11.772,0.384,65.3,197,,,1,,1,-1
32,11/18/22 15:10,23.64,46.362,437,13.133,1.361,62.2,185,,,7,69,1,-1
33,11/18/22 15:20,23.66,46.814,459,12.913,-0.22,68.9,173,,,2,71,1,-1
34,11/18/22 15:30,23.66,47.418,452,14.355,1.442,61.1,165,,,12,66,1,-1
35,11/18/22 15:40,23.66,47.949,445,15.928,1.573,62.7,150,,,9,65,1,-1
36,11/18/22 15:50,23.69,48.511,450,15.844,-0.084,66.5,139,,,1,62,1,-1
37,11/18/22 16:00,23.66,49.512,434,18.742,2.898,66.1,130,,,6,72,1,-1
38,11/18/22 16:10,23.59,49.725,430,14.394,-4.348,62,121,,,3,70,1,-1
39,11/18/22 16:20,23.57,50.104,438,8.411,-5.983,58.4,109,,,2,64,1,-1
40,11/18/22 16:30,23.52,50.415,436,6.172,-2.239,65.6,96,,,8,70,1,-1
41,11/18/22 16:40,23.5,50.476,447,7.583,1.411,64.2,87,,,5,,1,-1
42,11/18/22 16:50,23.47,50.635,464,10.789,3.206,65.8,76,,,1,68,1,-1
43,11/18/22 17:00,23.45,50.897,447,12.687,1.898,71.8,72,,,3,66,1,-2
44,11/18/22 17:10,23.42,50.732,458,14.684,1.997,63.9,72,,,8,82,1,-2
45,11/18/22 17:20,23.47,50.787,436,14.572,-0.112,60.3,71,,,14,87,1,-2
46,11/18/22 17:30,23.45,50.629,462,15.193,0.621,55.3,72,,,6,,1,-2
47,11/18/22 17:40,23.52,50.586,432,15.671,0.478,61.3,70,,,8,85,1,-2
48,11/18/22 17:50,23.54,50.391,425,16.834,1.163,70.1,69,,,4,75,1,-2
49,11/18/22 18:00,23.45,50.244,434,19.061,2.227,70.1,66,,,3,71,1,-2
50,11/18/22 18:10,23.4,50.128,436,19.289,0.228,58.9,65,,,17,89,1,-2
51,11/18/22 18:20,23.38,50,425,18.539,-0.75,55.3,64,,,5,81,1,-2
52,11/18/22 18:30,23.33,50.11,409,17.574,-0.965,62.5,65,,,2,70,1,-2
53,11/18/22 18:40,23.35,49.805,403,17.451,-0.123,62,65,,,4,76,1,-2
1,11/12/22 13:40,22.35,35.742,395,7.367,,,180,,,30,71,0,-1
2,11/12/22 13:50,22.58,34.924,389,6.901,-0.466,,185,,,53,81,0,-1
3,11/12/22 14:00,22.58,34.204,342,6.099,-0.802,,187,0.061677333,29.54337247,25,81,0,-1
4,11/12/22 14:10,22.7,33.856,350,5.918,-0.181,,190,,29.32108228,8,77,0,-1
5,11/12/22 14:20,22.78,33.441,334,6.273,0.355,,182,0.00168875,29.00274408,8,73,0,-1
6,11/12/22 14:30,22.82,33.179,357,6.143,-0.13,,182,0.01855075,29.109095,26,,0,-1
7,11/12/22 14:40,22.87,32.819,349,6.839,0.696,,175,0.02255,29.308305,39,79,0,-1
8,11/12/22 14:50,23.42,32.22,349,7.749,0.91,,171,0.033327,29.250585,12,74,0,-1
9,11/12/22 15:00,24.22,31.677,324,7.655,-0.094,,168,0.040149,29.2623594,30,74,0,-1
10,11/12/22 15:10,24.19,31.677,367,7.426,-0.229,,166,0.03616425,28.87245576,1,80,0,-1
11,11/12/22 15:20,24,32.422,361,7.526,0.1,,158,,28.61958824,14,77,0,-1
12,11/12/22 15:30,23.86,33.118,364,7.531,0.005,,153,,,8,73,0,-1
13,11/12/22 15:40,23.76,33.997,352,7.61,0.079,,153,,,45,99,0,-1
14,11/12/22 15:50,23.64,35.15,344,8.059,0.449,,149,,,51,93,0,-1
15,11/12/22 16:00,23.54,35.84,342,8.799,0.74,,143,,28.53564444,49,,0,-1
16,11/12/22 16:10,23.5,36.084,360,8.673,-0.126,,138,-0.003948333,27.39472529,38,83,0,-1
17,11/12/22 16:20,23.45,36.066,381,9.025,0.352,,135,0.00301275,26.82691015,15,76,0,-1
18,11/12/22 16:30,23.35,36.041,351,8.194,-0.831,,130,0.00600075,26.75976833,6,73,0,-1
19,11/12/22 16:40,23.28,36.237,369,6.933,-1.261,,129,0.003923,26.54452421,44,80,0,-1
20,11/12/22 16:50,23.21,36.414,355,4.937,-1.996,,129,0.00343175,26.54079167,16,80,0,-1
21,11/12/22 17:00,23.11,36.633,364,4.922,-0.015,,127,0.00420325,27.03371,17,77,0,-2
22,11/12/22 17:10,23.06,37.103,368,6.635,1.713,,127,0.0087755,26.59644667,2,65,0,-2
23,11/12/22 17:20,23.02,37.805,355,8.515,1.88,,123,0.00374,26.13137,8,71,0,-2
24,11/12/22 17:30,22.97,38.507,368,8.102,-0.413,,122,0.00701025,26.83647667,30,88,0,-2
25,11/12/22 17:40,22.97,39.386,357,8.401,0.299,,122,0.01273425,26.92149,62,84,0,-2
26,11/12/22 17:50,22.92,40.186,370,9.06,0.659,,120,0.005692,27.53828,6,69,0,-2
27,11/12/22 18:00,22.85,41.083,384,8.717,-0.343,,123,0.01064275,28.10303333,48,85,0,-2
28,11/12/22 18:10,22.82,41.144,361,10.033,1.316,,120,0.026126,28.53941098,49,88,0,-2
29,11/12/22 18:20,22.8,41.388,361,10.912,0.879,,119,0.04736075,28.44914833,5,77,0,-2
30,11/12/22 18:30,22.78,41.467,368,13.183,2.271,,119,0.003498,27.88062333,64,84,0,-2
31,11/12/22 18:40,22.73,41.486,367,13.785,0.602,,115,0.01380175,28.1835409,14,72,0,-2
32,11/12/22 18:50,22.7,41.534,375,16.289,2.504,,117,-0.00394875,27.70977,45,,0,-2
33,11/12/22 19:00,22.68,41.62,377,18.551,2.262,,117,-0.0025625,27.55164725,16,76,0,-2
34,11/12/22 19:10,22.68,41.785,356,21.028,2.477,,112,0.00667725,28.02756333,5,73,0,-2
35,11/12/22 19:20,22.73,42.041,371,20.309,-0.719,,112,0.0005485,26.47768167,51,90,0,-2
36,11/12/22 19:30,22.7,42.407,375,20.441,0.132,,110,-0.003783,24.54319173,18,79,0,-2
1,11/13/22 11:10,19.51,0,389,30.672,10.231,54.6,107,,,39,88,0,0
2,11/13/22 11:20,20.48,0,370,31.728,1.056,54.1,123,,,54,87,0,0
3,11/13/22 11:30,20.84,41.425,361,36.175,4.447,54.9,131,,,35,86,0,0
4,11/13/22 11:40,21.17,40.35,358,38.623,2.448,55.3,145,,,30,83,0,0
5,11/13/22 11:50,21.46,39.124,367,40.503,1.88,53.9,152,,,25,80,0,0
6,11/13/22 12:00,21.7,38.086,343,40.55,0.047,53.4,167,,,39,83,0,0
7,11/13/22 12:10,21.84,36.908,337,39.007,-1.543,52.9,174,,,30,80,0,0
8,11/13/22 12:20,21.99,36.462,349,35.26,-3.747,59.4,184,,,28,85,0,0
9,11/13/22 12:30,22.11,35.895,343,29.95,-5.31,54.1,196,,25.90247059,36,86,0,0
10,11/13/22 12:40,22.2,35.455,316,30.484,0.534,52.7,206,,28.72442571,36,,0,0
11,11/13/22 12:50,22.3,34.93,350,30.032,-0.452,54.4,217,0.03205475,29.92575208,30,83,0,0
12,11/13/22 13:00,22.37,34.546,328,28.586,-1.446,52.9,220,0.01820225,29.5394975,37,81,0,0
13,11/13/22 13:10,22.44,34.021,321,28.153,-0.433,55.6,216,0.02475775,29.65049584,17,75,0,0
14,11/13/22 13:20,22.51,33.984,340,29.767,1.614,52.9,208,0.0275445,29.57009667,20,,0,0
15,11/13/22 13:30,22.54,49.994,342,27.17,-2.597,54.4,203,0.01861975,29.59884833,24,81,0,0
16,11/13/22 13:40,22.61,33.142,327,25.006,-2.164,53.2,199,0.02087025,29.47915333,24,77,0,0
17,11/13/22 13:50,22.66,32.703,346,25.472,0.466,60.1,191,0.0207445,28.89358833,10,74,0,0
18,11/13/22 14:00,22.73,31.958,340,25.54,0.068,53.7,186,0.02182425,28.76072833,9,69,0,0
19,11/13/22 14:10,22.8,31.708,332,25.454,-0.086,53.7,182,0.00483775,28.64526833,21,75,0,0
20,11/13/22 14:20,22.85,31.824,345,26.089,0.635,52.9,174,-0.0009755,28.69737167,41,89,0,0
21,11/13/22 14:30,22.92,31.641,355,25.26,-0.829,53.4,166,0.00684925,28.51643,33,88,0,0
22,11/13/22 14:40,23.06,31.482,347,25.245,-0.015,52.7,163,0.0117895,28.65918833,62,96,0,0
23,11/13/22 14:50,23.79,31.207,317,25.483,0.238,52.9,158,0.0171945,28.78516833,12,69,0,0
24,11/13/22 15:00,24.39,0,338,24.594,-0.889,54.4,153,0.00468625,28.956815,7,68,0,-1
25,11/13/22 15:10,24.27,0,318,23.278,-1.316,59.1,143,0.02337325,29.16526667,5,67,0,-1
26,11/13/22 15:20,24.07,33.112,337,22,-1.278,60.6,141,0.0332635,29.25141833,12,78,0,-1
27,11/13/22 15:30,23.91,34.094,329,22.14,0.14,52.9,131,0.01730225,29.06203333,2,,0,-1
28,11/13/22 15:40,23.76,35.12,329,13.052,-9.088,57.7,127,0.001441,28.47034667,4,73,0,-1
29,11/13/22 15:50,23.69,36.42,346,10.197,-2.855,52.7,121,0.00887675,28.23200835,12,76,0,-1
30,11/13/22 16:00,23.62,36.859,340,9.082,-1.115,58.2,113,0.00387225,28.29533833,23,83,0,-1
31,11/13/22 16:10,23.57,37.103,344,8.732,-0.35,52.7,106,0.011702,28.18877667,10,73,0,-1
32,11/13/22 16:20,23.47,37.28,351,7.301,-1.431,52.7,101,-0.004709,25.19709667,18,99,0,-1
33,11/13/22 16:30,23.4,37.354,353,6.496,-0.805,52.7,99,-0.00185875,23.90873833,12,74,0,-1
34,11/13/22 16:40,23.35,37.427,341,5.944,-0.552,52.7,87,0.00132575,23.495075,3,71,0,-1
35,11/13/22 16:50,23.26,37.579,345,5.826,-0.118,54.1,85,0.0004275,23.28483167,14,81,0,-1
36,11/13/22 17:00,23.21,37.793,335,5.193,-0.633,52.7,79,0.00226675,23.22089167,23,77,0,1
37,11/13/22 17:10,23.16,38.306,355,4.924,-0.269,52.9,71,0.000207,23.86678833,17,80,0,1
38,11/13/22 17:20,23.09,38.977,337,4.49,-0.434,52.7,68,0.0152595,25.92022,25,81,0,1
39,11/13/22 17:30,23.06,39.746,343,3.921,-0.569,52.7,59,0.01175475,27.12355333,30,80,0,1
40,11/13/22 17:40,23.06,40.771,364,3.761,-0.16,52.7,56,0.0236125,27.80176167,29,83,0,1
41,11/13/22 17:50,22.99,41.638,361,3.86,0.099,55.1,48,0.03106375,28.26575333,38,86,0,1
42,11/13/22 18:00,22.99,42.48,353,4.124,0.264,53.2,34,0.011016,29.02294167,34,82,0,1
43,11/13/22 18:10,22.97,43.115,353,3.876,-0.248,53.9,34,0.01549675,29.0057,37,86,0,1
44,11/13/22 18:20,22.94,43.591,372,3.838,-0.038,53.7,32,0.0213035,28.98191667,38,84,0,1
45,11/13/22 18:30,22.92,43.921,370,3.647,-0.191,52.7,32,0.02171025,29.03188667,27,78,0,1
46,11/13/22 18:40,22.9,44.305,368,3.132,-0.515,54.1,30,0.0310445,29.01835333,32,79,0,1
47,11/13/22 18:50,22.87,44.617,370,2.425,-0.707,59.9,30,0.02759875,29.15740833,41,83,0,1
48,11/13/22 19:00,22.87,44.818,384,1.931,-0.494,55.1,30,0.0268485,28.74979,27,78,1,-1
1,11/14/22 12:10,20.29,41.949,453,9.484,7.553,56.5,160,-0.00242775,30.67009833,42,87,0,1
2,11/14/22 12:20,21.15,39.716,430,10.19,0.706,56.8,164,0.01556375,30.43981032,42,90,0,1
3,11/14/22 12:30,21.49,38.428,416,10.712,0.522,53.2,167,0.0259835,29.93301667,6,73,0,1
4,11/14/22 12:40,21.8,37.366,413,10.593,-0.119,54.4,170,0.01067675,29.30808833,46,95,0,1
5,11/14/22 12:50,22.06,36.304,403,10.028,-0.565,58.7,174,0.005075,28.86063833,21,74,0,1
6,11/14/22 13:00,22.27,36.041,433,9.583,-0.445,53.9,177,0.005067,28.472605,21,79,0,1
7,11/14/22 13:10,22.42,35.602,418,9.807,0.224,56.5,182,-0.0002565,28.25507,15,102,0,1
8,11/14/22 13:20,22.63,35.809,439,10.148,0.341,61.5,182,-0.002019,28.1039,20,74,0,1
9,11/14/22 13:30,22.78,36.664,461,10.234,0.086,59.4,188,-0.00348975,28.20673333,24,78,0,1
10,11/14/22 13:40,22.9,37.292,424,10.938,0.704,61.5,190,-0.0014095,28.40699,6,76,0,1
11,11/14/22 13:50,23.02,37.677,468,12.488,1.55,61.1,189,3.88E-05,29.14368,7,78,0,1
12,11/14/22 14:00,23.16,38.147,440,12.929,0.441,60.6,194,0.0034265,29.963775,5,69,1,-1
13,11/14/22 14:10,23.28,38.184,449,12.089,-0.84,65.8,199,-0.0047875,28.77716833,1,66,1,-1
14,11/14/22 14:20,23.38,38.91,434,11.916,-0.173,58.7,199,0.00085475,28.21528333,8,,1,-1
